,owner,score,last_edit_date,last_activity_date,creation_date,post_type,content_license,link
1313,"(27, 'Ben I.')",9,,1498938421,1498938421,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1313
1312,"(1352, 'alephzero')",3,1498938269.0,1498938269,1498937564,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1312
1311,"(1611, 'Chris Jefferson')",16,,1498937316,1498937316,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1311
1309,"(27, 'Ben I.')",21,,1498935327,1498935327,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1309
1306,"(1609, 'DumboOctopus')",7,1498934888.0,1498934888,1498933863,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1306
1308,"(2, 'Aurora0001')",3,,1498934882,1498934882,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1308
1307,"(27, 'Ben I.')",4,,1498934327,1498934327,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1307
1305,"(1293, 'Buffy')",3,,1498933313,1498933313,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1305
1416,"(76, 'Peter')",11,1601765711.0,1601765711,1499242269,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/1416
1408,"(1688, 'kosciCZ')",17,1541760591.0,1601765711,1499198751,question,CC BY-SA 4.0,https://cseducators.stackexchange.com/q/1408
1430,"(150, 'ItamarG3')",14,1521675602.0,1522080728,1499284607,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1430
1434,"(732, 'Michael0x2a')",20,1521675135.0,1521675135,1499304046,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1434
1444,"(1529, 'Edwin Torres')",13,1507746518.0,1507746518,1499350373,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1444
1427,"(938, 'Neal Zupancic')",8,1507746493.0,1507746493,1499280044,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1427
1493,"(1144, 'Nuno Gil Fonseca')",22,1499459251.0,1504133351,1499452882,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1493
1479,"(1770, 'Arwym')",6,1500570081.0,1500570081,1499440743,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1479
1457,"(27, 'Ben I.')",22,1500316428.0,1500316428,1499378462,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1457
1456,"(283, 'Ellen Spertus')",23,,1500316428,1499376886,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1456
1482,"(204, 'ctrl-alt-delor')",4,1499536555.0,1499686837,1499442881,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1482
1463,"(27, 'Ben I.')",9,1499416345.0,1499607949,1499395006,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1463
1410,"(283, 'Ellen Spertus')",29,,1499578460,1499223079,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1410
1436,"(1720, '杜興怡')",-1,1499551595.0,1499551595,1499310754,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1436
1492,"(1293, 'Buffy')",4,1499473189.0,1499473189,1499450261,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1492
1431,"(1193, 'kayleeFrye_onDeck')",2,1499465970.0,1499465970,1499290187,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1431
1471,"(747, 'Kaneki')",3,1499448760.0,1499465621,1499437439,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1471
1497,"(1564, 'Chris M.')",26,,1499456772,1499456772,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1497
1458,"(732, 'Michael0x2a')",16,1499456615.0,1499456615,1499380582,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1458
1496,"(51, 'vacip')",9,,1499454341,1499454341,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1496
1495,"(1144, 'Nuno Gil Fonseca')",3,,1499453378,1499453378,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1495
1494,"(91, 'Zach Galant')",1,,1499453047,1499453047,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1494
1489,"(1293, 'Buffy')",2,1499450304.0,1499450304,1499447450,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1489
1491,"(747, 'Kaneki')",6,,1499449918,1499449918,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1491
1490,"(150, 'ItamarG3')",3,,1499449669,1499449669,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1490
1488,"(1773, 'Tammy Weeks')",3,,1499446387,1499446387,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1488
1487,"(1772, 'SSight3')",3,,1499446055,1499446055,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1487
1486,"(204, 'ctrl-alt-delor')",1,,1499445783,1499445783,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1486
1485,"(877, 'Uwe')",2,,1499443831,1499443831,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1485
1484,"(1529, 'Edwin Torres')",3,,1499443700,1499443700,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1484
1483,"(237, 'Mike Zamansky')",0,,1499443679,1499443679,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1483
1481,"(732, 'Michael0x2a')",3,,1499442265,1499442265,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1481
1480,"(1529, 'Edwin Torres')",2,,1499441380,1499441380,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1480
1475,"(1529, 'Edwin Torres')",0,,1499440073,1499440073,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1475
1472,"(1144, 'Nuno Gil Fonseca')",3,,1499440073,1499438445,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1472
1474,"(2, 'Aurora0001')",1,,1499439443,1499439443,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1474
1473,"(747, 'Kaneki')",2,,1499439038,1499439038,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1473
1470,"(747, 'Kaneki')",3,,1499434678,1499434678,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1470
1449,"(27, 'Ben I.')",20,1499432339.0,1499432339,1499357379,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1449
1469,"(1529, 'Edwin Torres')",2,1499432126.0,1499432126,1499431382,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1469
1468,"(1705, 'Harry')",1,,1499419006,1499419006,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1468
1467,"(1761, 'Cribber')",6,,1499417999,1499417999,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1467
1466,"(1695, 'Lars Kokemohr')",0,,1499414208,1499414208,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1466
1464,"(1197, 'Michael McMaster')",0,1499409945.0,1499409945,1499398309,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1464
1465,"(1751, 'JW0914')",2,,1499398343,1499398343,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1465
1459,"(21, 'ncmathsadist')",7,1499388452.0,1499388452,1499381951,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1459
1462,"(1293, 'Buffy')",4,,1499388416,1499388416,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1462
1461,"(536, 'Lewis Baumstark')",1,,1499385496,1499385496,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1461
1460,"(21, 'ncmathsadist')",2,,1499382044,1499382044,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1460
1455,"(1743, 'iFrame')",2,,1499376857,1499376857,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1455
1454,"(21, 'ncmathsadist')",4,,1499376627,1499376627,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1454
1453,"(919, 'Auden Young')",7,,1499372761,1499372761,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1453
1452,"(283, 'Ellen Spertus')",10,1499371703.0,1499371703,1499371088,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1452
1437,"(1705, 'Harry')",5,1499368940.0,1499368940,1499329720,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1437
1451,"(1737, 'Ray')",4,,1499368486,1499368486,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1451
1423,"(993, 'Baldrickk')",20,1499360430.0,1499360430,1499270551,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1423
1450,"(1293, 'Buffy')",8,1499358575.0,1499358575,1499358176,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1450
1418,"(1293, 'Buffy')",6,1499358308.0,1499358308,1499254959,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1418
1448,"(1529, 'Edwin Torres')",1,,1499356025,1499356025,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1448
1447,"(661, 'John Bartucz')",1,,1499353426,1499353426,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1447
1446,"(1062, 'Sirko')",6,,1499350966,1499350966,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1446
1445,"(1529, 'Edwin Torres')",5,,1499350373,1499350373,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1445
1441,"(1293, 'Buffy')",0,,1499337022,1499337022,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1441
1440,"(1705, 'Harry')",1,,1499332505,1499332505,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1440
1435,"(63, 'Oak')",2,,1499304464,1499304464,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1435
1433,"(237, 'Mike Zamansky')",5,,1499296854,1499296854,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1433
1432,"(76, 'Peter')",4,,1499295710,1499295710,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1432
1429,"(30, 'Ryan Nutt')",2,,1499283490,1499283490,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1429
1428,"(812, 'Cort Ammon')",3,,1499280802,1499280802,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1428
1426,"(1293, 'Buffy')",5,1499279134.0,1499279134,1499273537,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1426
1425,"(27, 'Ben I.')",10,,1499273151,1499273151,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1425
1422,"(1529, 'Edwin Torres')",0,,1499268339,1499268339,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1422
1421,"(1529, 'Edwin Torres')",6,,1499266854,1499266854,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1421
1420,"(1529, 'Edwin Torres')",6,,1499265910,1499265910,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1420
1409,"(1293, 'Buffy')",2,1499248634.0,1499248634,1499199075,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1409
1406,"(916, 'Adam Williams')",5,,1499248634,1499193230,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1406
1417,"(1695, 'Lars Kokemohr')",1,,1499248228,1499248228,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1417
1415,"(1695, 'Lars Kokemohr')",11,,1499241794,1499241794,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1415
1414,"(76, 'Peter')",25,,1499240686,1499240686,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1414
1413,"(1695, 'Lars Kokemohr')",2,,1499239948,1499239948,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1413
1412,"(91, 'Zach Galant')",4,,1499236480,1499236480,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1412
1411,"(150, 'ItamarG3')",5,,1499230877,1499230877,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1411
1407,"(27, 'Ben I.')",5,1499199309.0,1499199309,1499194662,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1407
1403,"(1676, 'TOOGAM')",1,1499171647.0,1499171647,1499152506,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1403
1405,"(1680, 'RichieHH')",-1,,1499167796,1499167796,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1405
1404,"(1195, 'Stephan Branczyk')",0,1499163408.0,1499163408,1499157820,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1404
1402,"(1675, 'Peter - Reinstate Monica')",0,,1499152058,1499152058,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1402
1401,"(76, 'Peter')",2,,1499140111,1499140111,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1401
1509,"(1144, 'Nuno Gil Fonseca')",9,1499522365.0,1499533488,1499509268,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/1509
1510,"(1293, 'Buffy')",6,1499527739.0,1499527739,1499515687,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1510
1511,"(1144, 'Nuno Gil Fonseca')",2,,1499523042,1499523042,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1511
1508,"(204, 'ctrl-alt-delor')",1,,1499501341,1499501341,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1508
1507,"(1537, 'pojo-guy')",3,,1499490852,1499490852,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1507
1506,"(283, 'Ellen Spertus')",6,,1499482333,1499482333,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1506
1503,"(27, 'Ben I.')",3,,1499465621,1499465621,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1503
1502,"(1775, 'meriton')",2,,1499461945,1499461945,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1502
1501,"(1777, '3Dave')",5,1499461513.0,1499461513,1499461193,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1501
1500,"(27, 'Ben I.')",8,,1499461053,1499461053,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/1500
2519,"(283, 'Ellen Spertus')",4,1610492948.0,1610492948,1499537703,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/2519
2511,"(294, 'David White')",8,1499541965.0,1610492948,1499528153,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2511
2537,"(1293, 'Buffy')",6,1505914849.0,1506554766,1499688783,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2537
2582,"(1144, 'Nuno Gil Fonseca')",2,1505821204.0,1505821204,1499779627,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2582
2594,"(150, 'ItamarG3')",7,1500848718.0,1500848718,1499801183,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2594
2547,"(27, 'Ben I.')",73,1500068351.0,1500301584,1499712078,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2547
2546,"(30, 'Ryan Nutt')",2,1500267249.0,1500267249,1499711079,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2546
2542,"(1293, 'Buffy')",9,,1500267249,1499706839,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2542
2577,"(65, 'G. Ann - SonarSource Team')",4,1499775513.0,1500250528,1499763908,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2577
2540,"(1015, 'Dave I')",10,,1500236672,1499704584,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2540
2576,"(1853, 'Tom Bowen')",12,1500236490.0,1500236490,1499761250,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2576
2550,"(104, 'Gypsy Spellweaver')",39,1500235782.0,1500235782,1499714518,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2550
2566,"(823, 'user541686')",42,1500235627.0,1500235627,1499726610,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2566
2580,"(1864, 'Graham')",8,1500223867.0,1500223867,1499776242,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2580
2565,"(1827, 'Shannon Severance')",11,1500223769.0,1500223769,1499726118,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2565
2552,"(1737, 'Ray')",91,1500223687.0,1500223687,1499716769,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2552
2548,"(1144, 'Nuno Gil Fonseca')",65,1500217805.0,1500217805,1499712493,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2548
2563,"(1823, 'parmaJon')",19,1500215453.0,1500215453,1499721124,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2563
2570,"(919, 'Auden Young')",15,1500063914.0,1500063914,1499731356,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2570
2581,"(1869, 'Sigy')",24,1499963685.0,1499963685,1499779132,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2581
2551,"(1144, 'Nuno Gil Fonseca')",26,,1499939938,1499716518,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2551
2599,"(919, 'Auden Young')",4,1592469417.0,1499817606,1499817606,answer,CC BY-SA 4.0,https://cseducators.stackexchange.com/a/2599
2598,"(1103, 'Wildcard')",1,1499815906.0,1499815906,1499815553,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2598
2597,"(104, 'Gypsy Spellweaver')",4,,1499813816,1499813816,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2597
2596,"(27, 'Ben I.')",4,,1499808476,1499808476,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2596
2567,"(1535, 'Or Meir')",32,1499805835.0,1499805835,1499727623,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2567
2595,"(1768, 'Kevin Blicharski')",1,,1499804005,1499804005,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2595
2543,"(204, 'ctrl-alt-delor')",2,1499800747.0,1499800747,1499708144,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2543
2586,"(1871, 'romaninsh')",1,1499795247.0,1499795247,1499782908,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2586
2591,"(1768, 'Kevin Blicharski')",5,,1499790741,1499790741,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2591
2583,"(1871, 'romaninsh')",7,1499786209.0,1499786209,1499779868,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2583
2590,"(150, 'ItamarG3')",4,,1499784413,1499784413,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2590
2589,"(747, 'Kaneki')",4,,1499783741,1499783741,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2589
2588,"(1871, 'romaninsh')",2,,1499783380,1499783380,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2588
2587,"(1871, 'romaninsh')",2,,1499783096,1499783096,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2587
2585,"(1529, 'Edwin Torres')",1,,1499782888,1499782888,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2585
2584,"(1511, 'anaBad')",1,,1499782261,1499782261,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2584
2578,"(1293, 'Buffy')",5,,1499771913,1499771913,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2578
2575,"(1844, 'Joel Rees')",3,,1499748335,1499748335,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2575
2574,"(1842, 'ceilingcat')",7,,1499745152,1499745152,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2574
2573,"(1841, 'ScottMcGready')",3,,1499742603,1499742603,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2573
2572,"(283, 'Ellen Spertus')",2,,1499741532,1499741532,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2572
2571,"(1293, 'Buffy')",13,1499733118.0,1499733118,1499732546,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2571
2569,"(1832, 'Doctor9')",0,,1499731308,1499731308,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2569
2568,"(827, 'Ray')",2,,1499727714,1499727714,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2568
2562,"(1737, 'Ray')",1,,1499720521,1499720521,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2562
2561,"(1529, 'Edwin Torres')",4,,1499720092,1499720092,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2561
2560,"(27, 'Ben I.')",2,1499719708.0,1499719708,1499719371,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2560
2559,"(1737, 'Ray')",4,,1499718852,1499718852,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2559
2558,"(1529, 'Edwin Torres')",3,,1499718564,1499718564,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2558
2555,"(1737, 'Ray')",11,,1499717544,1499717544,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2555
2538,"(919, 'Auden Young')",5,1499717523.0,1499717523,1499701204,question,CC BY-SA 3.0,https://cseducators.stackexchange.com/q/2538
2553,"(2, 'Aurora0001')",27,,1499717140,1499717140,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2553
2541,"(1293, 'Buffy')",6,1499711685.0,1499711685,1499705205,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2541
2545,"(747, 'Kaneki')",4,,1499709899,1499709899,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2545
2544,"(27, 'Ben I.')",3,,1499709045,1499709045,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2544
2539,"(1293, 'Buffy')",3,,1499702229,1499702229,answer,CC BY-SA 3.0,https://cseducators.stackexchange.com/a/2539
